id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
234758632050,1,16849,99.8,1,8.99,1,1,7,0,1,0,0,0
265966807777,0,674,100.0,0,8.0,0,1,7,0,0,0,0,0
275524116379,0,2983,100.0,0,39.0,0,0,7,0,0,0,0,0
314211286177,0,96,100.0,0,4.0,0,1,7,0,0,0,0,0
165762227701,0,2832,100.0,0,9.99,1,0,7,0,0,0,0,0
255813564061,0,211,100.0,0,20.0,1,0,7,0,1,0,0,0
155242199429,0,1146,99.3,0,2.0,1,0,7,0,0,0,0,0
255813856060,0,193,100.0,0,8.0,1,0,7,0,1,0,0,0
225233607344,0,2516,99.7,0,0.99,0,0,7,0,1,0,0,0
304689701788,0,596,100.0,0,2.45,1,0,7,0,1,0,0,0
234768507966,0,407,98.2,0,9.99,1,0,7,0,1,0,0,1
354361407551,0,191,100.0,0,10.0,0,0,10,0,0,0,0,0
115588280344,0,652,100.0,0,3.25,0,0,7,0,0,0,0,0
195443301701,0,991,99.5,0,3.99,1,1,7,0,1,0,0,0
295311057783,0,346,100.0,0,0.99,0,1,7,0,1,0,0,0
234761693850,0,2363,100.0,0,0.99,0,1,7,0,1,0,0,0
285021591691,0,182,100.0,0,2.0,1,1,7,0,0,0,0,0
265968740289,0,1140,100.0,0,149.99,1,1,10,0,1,1,1,0
304689671948,0,596,100.0,0,5.0,1,0,7,0,1,0,1,0
175474448062,1,450,96.9,1,0.99,0,0,7,0,1,0,0,0
403979890565,0,2260,100.0,0,10.0,1,0,7,0,0,0,0,0
165752769684,0,1225,98.9,0,4.99,0,0,7,0,0,0,0,0
354378412902,0,121,100.0,0,6.5,1,0,7,0,1,0,0,0
304690020219,0,181,100.0,0,15.0,1,0,7,0,0,1,0,0
275526851599,0,212,100.0,0,0.99,1,0,7,0,1,0,0,0
295320790832,0,2268,100.0,0,30.0,1,0,7,0,0,0,1,0
265974142180,0,1218,100.0,0,42.99,0,0,5,0,0,0,0,0
185639324616,0,6520,100.0,0,3.99,0,1,10,0,1,0,0,0
265975860931,0,310,100.0,0,3.5,1,0,7,0,1,0,0,0
115591600377,0,333,100.0,0,3.99,1,0,7,0,0,0,0,0
265974415319,0,601,97.9,0,12.99,1,1,7,0,1,0,0,0
394319349961,0,2478,99.5,0,13.5,1,0,7,0,0,0,0,0
204137379143,0,1566,99.6,0,5.0,0,0,7,0,1,0,0,0
295311061975,0,346,100.0,0,0.99,0,1,7,0,1,0,0,0
115594404545,0,1048,100.0,0,19.99,1,0,5,0,1,1,0,0
275525924050,1,16516,99.7,1,2.99,1,1,10,0,0,0,0,0
295311070540,0,346,100.0,0,0.99,0,1,7,0,1,0,0,0
185639321737,0,6520,100.0,0,2.99,0,1,10,0,1,0,0,0
285021591789,0,237,100.0,0,5.99,0,0,7,0,1,0,0,0
195455841684,0,1002,99.5,0,3.0,1,0,7,0,1,0,0,0
304690056312,0,181,100.0,0,15.0,1,1,7,0,0,1,0,0
134316989170,0,1769,100.0,0,20.0,1,0,7,0,1,0,0,0
185642357822,0,1762,100.0,0,4.99,0,1,5,0,0,0,0,0
255808451860,0,5043,100.0,0,3.5,1,0,10,0,1,0,0,0
304685591882,0,4625,99.8,0,28.0,0,0,7,0,0,1,0,0
295311053441,0,346,100.0,0,0.99,0,1,7,0,1,0,0,0
185646999119,0,196,100.0,0,6.99,1,0,7,0,1,0,0,0
325406878736,0,480,100.0,0,10.0,0,0,7,0,1,0,0,1
115585817221,0,746,100.0,0,9.99,1,1,7,0,0,0,0,0
175474513890,0,1121,100.0,0,5.99,0,1,7,0,0,0,0,0
185640825183,0,203,100.0,0,3.99,1,1,10,0,1,0,0,1
134314382144,0,286,100.0,0,50.0,1,0,7,0,0,0,0,0
403979540691,0,2307,100.0,0,6.5,1,0,7,0,0,0,0,0
255813478913,0,224,100.0,0,9.0,1,0,5,0,0,0,0,0
255813552927,0,161,100.0,0,12.99,1,0,7,0,1,0,0,0
115588304138,0,1027,100.0,0,5.0,0,0,7,0,1,0,0,0
304690858235,0,1404,100.0,0,4.0,1,0,7,0,0,1,0,0
165763435934,0,113,100.0,0,12.5,1,0,7,0,0,0,0,0
234761693908,0,2363,100.0,0,7.99,0,1,7,0,1,0,0,0
255813864195,0,5421,100.0,0,4.99,1,0,7,0,0,0,0,0
165750896364,0,18,100.0,0,15.0,0,0,9,0,1,0,0,0
165763465215,0,162,100.0,0,25.0,1,0,7,0,1,0,0,1
144789235009,0,741,100.0,0,6.0,1,1,7,0,0,0,0,0
234761693954,0,2363,100.0,0,7.99,0,1,7,0,1,0,0,0
255813560896,0,161,100.0,0,5.99,1,0,7,0,1,0,0,0
195455859321,0,1002,99.5,0,5.99,1,0,7,0,0,0,0,0
134314356398,0,286,100.0,0,50.0,1,0,7,0,0,0,0,0
295320466672,0,1675,99.2,0,4.0,1,0,7,0,1,0,1,0
364034982029,0,55642,99.5,0,14.99,0,0,7,0,1,0,1,0
275529652481,0,1269,100.0,0,15.0,1,0,7,0,0,0,0,0
195450631218,0,21,100.0,0,12.99,1,0,9,0,0,1,0,1
165763662731,0,1740,100.0,0,9.99,1,0,7,0,1,0,1,0
285023147061,0,2238,100.0,0,9.99,0,1,7,0,1,0,0,0
155237333488,0,4096,100.0,0,7.5,0,0,7,0,0,0,1,0
195446487006,1,27734,100.0,1,10.0,0,1,7,0,0,0,0,0
185642751683,0,1399,100.0,0,0.99,0,0,7,0,1,0,0,0
125598782603,0,1000,99.0,0,2.5,1,0,7,0,1,0,0,0
265969728214,0,5043,100.0,0,3.5,1,0,10,0,1,0,0,0
125596411072,0,1949,100.0,0,34.95,0,1,5,0,0,0,0,0
175473514520,0,1355,99.6,0,25.0,0,1,7,0,1,0,0,0
144797353126,1,2241,99.8,1,24.95,1,1,7,0,1,1,0,0
165753136700,0,687,100.0,0,8.0,0,1,7,0,0,0,0,0
115591596313,0,333,100.0,0,3.99,1,0,7,0,1,0,0,0
394318371136,0,295,100.0,0,25.0,0,1,7,0,1,1,0,0
275529380290,0,1568,99.3,0,15.0,1,0,7,0,0,0,0,0
394320830678,0,2480,99.5,0,6.5,0,0,5,0,0,0,0,0
185644299562,0,968,100.0,0,8.0,0,0,5,0,1,0,1,0
144793265813,0,26,100.0,0,0.99,0,1,7,0,1,0,0,0
265975924114,0,2631,99.8,0,5.0,1,0,7,0,1,0,0,0
195452794461,0,374,100.0,0,15.0,1,1,7,0,0,0,0,0
165751441967,0,199,98.3,0,9.99,1,1,7,0,0,0,0,0
165760607371,0,766,100.0,0,13.5,1,0,7,0,0,0,0,1
234768691578,0,474,100.0,0,4.5,1,0,7,0,0,0,0,0
295318693519,0,6334,99.1,0,4.5,1,0,7,0,0,0,0,0
134307164665,0,1769,100.0,0,25.0,1,1,7,0,0,0,0,0
155232998704,0,248,100.0,0,50.0,0,1,7,0,1,1,0,0
134308384635,0,4324,99.3,0,0.99,0,1,7,0,0,0,0,0
165751397693,0,199,98.3,0,19.99,1,1,7,0,0,0,0,0
304689658039,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
165760934731,0,255,100.0,0,5.0,1,1,7,0,0,0,0,0
304689655214,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
125594505675,0,1742,100.0,0,2.99,1,0,10,0,1,1,0,0
115593578372,0,178,100.0,0,3.5,1,0,7,0,1,0,0,0
195450918994,0,181,100.0,0,5.0,0,1,7,0,0,0,0,1
134314798156,0,578,98.2,0,0.99,1,1,7,0,0,0,0,0
165751368521,0,871,100.0,0,8.0,1,1,7,0,1,0,0,0
185646013160,0,305,100.0,0,5.0,1,0,7,0,1,0,0,0
155242603251,0,831,100.0,0,9.99,1,0,7,0,1,0,0,0
144793264664,0,26,100.0,0,0.99,0,1,7,0,1,0,0,0
155233102467,0,1440,100.0,0,5.75,0,1,7,0,0,0,0,0
304689715444,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
304689725464,0,596,100.0,0,4.21,1,0,7,0,1,0,1,1
225231229101,0,5795,99.8,0,0.99,0,1,7,0,1,0,0,0
165752757539,0,596,99.8,0,39.99,1,1,5,0,1,0,0,0
115592375394,0,1030,100.0,0,7.99,1,1,7,0,1,0,0,0
185646232847,0,1960,100.0,0,1.0,1,0,7,0,1,0,0,0
334614479950,0,694,100.0,0,7.5,0,1,5,0,1,1,0,0
115593411958,0,3415,100.0,0,3.0,1,0,7,0,0,0,0,0
225230655407,0,1256,100.0,0,3.0,0,0,7,0,0,0,0,0
204139795830,0,92,100.0,0,0.99,0,0,7,0,1,0,0,0
175476906100,0,2028,100.0,0,4.0,1,0,7,0,0,0,0,0
354364489143,0,14,100.0,0,90.0,1,1,6,0,1,0,0,0
165753145745,0,687,100.0,0,8.0,0,1,7,0,0,0,0,0
134311435930,0,836,99.3,0,24.99,0,0,7,0,1,1,0,0
334611866048,0,2159,99.7,0,10.0,0,1,7,0,1,0,0,0
255804040928,0,188,100.0,0,39.99,0,1,7,0,1,1,0,0
285026352388,0,3476,100.0,0,1.99,0,0,10,0,1,0,0,0
334609478495,0,1412,100.0,0,4.75,0,1,10,0,1,0,0,0
175471547040,0,506,99.0,0,13.5,0,0,7,0,1,0,0,0
285017402190,0,3561,100.0,0,6.99,1,1,10,0,0,0,0,0
325413521810,0,1056,98.6,0,3.99,1,0,7,0,1,0,0,0
275526673722,0,3593,100.0,0,2.99,1,0,7,0,0,0,0,0
134307247808,0,1425,99.4,0,5.99,1,1,7,0,0,0,0,0
265974227333,0,2730,99.4,0,4.99,0,0,5,0,0,0,0,0
155231616249,0,278,100.0,0,9.99,1,1,7,0,0,1,0,0
115591858374,0,2091,98.8,0,3.0,1,0,7,0,1,0,0,0
304689710067,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
225233614763,0,2516,99.7,0,0.99,0,0,7,0,1,0,0,0
185646314774,0,213,100.0,0,24.99,1,1,7,0,1,1,0,0
354370856757,0,454,99.0,0,3.0,0,0,7,0,0,0,0,0
285020808434,0,367,99.1,0,20.0,1,1,7,0,1,0,0,0
195450997469,0,490,100.0,0,15.0,0,1,7,0,1,0,0,0
354376182558,0,7565,100.0,0,7.5,1,0,7,0,0,0,0,0
385206168408,0,10052,99.6,0,6.0,0,1,7,0,0,0,0,0
175476106074,0,635,100.0,0,7.5,0,1,7,0,1,0,0,0
175476106111,0,635,100.0,0,2.5,0,1,7,0,1,0,0,0
195450917460,0,181,100.0,0,3.0,0,1,7,0,1,0,0,1
314218457027,0,80,100.0,0,4.99,1,1,7,0,1,0,0,0
204143544310,0,667,100.0,0,3.99,0,1,5,0,1,0,0,0
275529711255,0,105,100.0,0,14.99,1,0,7,0,1,0,0,1
175472044326,0,94,100.0,0,5.0,0,1,7,0,0,0,0,0
385212317970,0,1447,98.8,0,23.5,1,1,7,0,1,1,0,1
314206289944,0,67,100.0,0,8.5,1,1,10,0,0,0,0,0
134311435070,0,4651,99.4,0,3.0,0,0,7,0,1,0,0,0
144794383387,0,2287,98.8,0,5.2,0,0,7,0,1,0,1,0
265974562923,0,601,97.9,0,7.99,1,1,7,0,1,0,0,0
364035237495,0,9642,100.0,0,3.0,1,1,10,0,0,0,0,0
134314394164,0,242,100.0,0,0.99,1,0,7,0,1,0,0,0
