id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
255809192827,0,899,100.0,0,21.0,0,0,7,0,1,1,0,0
304687381290,0,1647,100.0,0,3.78,0,0,7,0,0,0,0,0
134314267452,0,628,100.0,1,21.0,1,0,7,0,1,1,0,0
165752140381,0,24,100.0,0,17.64,0,1,6,0,1,0,0,0
285022165304,0,1056,100.0,0,8.3916,0,1,7,0,0,0,0,0
314218609596,0,5664,100.0,1,12.5916,1,1,7,0,1,0,0,0
403976991012,0,7304,100.0,0,25.191599999999998,1,0,7,0,0,0,0,0
304687381478,0,1647,100.0,0,15.12,0,0,7,0,0,0,0,0
195453436936,0,60,100.0,0,252.0,1,1,7,0,0,0,0,0
265967351420,0,213,98.6,0,2.1,0,1,7,0,0,0,0,0
354376741199,0,152,100.0,0,57.96,1,0,7,0,1,1,0,0
175475067356,0,513,100.0,0,37.8,0,1,7,0,1,1,0,0
144797710882,0,388,100.0,0,8.4,1,1,7,0,1,0,0,0
195452793147,0,285,100.0,1,16.8,1,0,7,0,1,0,0,0
364034276970,0,3,100.0,0,0.8316,0,0,6,0,1,0,0,0
225239312836,0,294,98.0,1,46.199999999999996,1,0,7,0,1,0,1,0
403970038325,0,286,100.0,1,6.678,0,0,7,0,1,0,0,0
225230878137,0,203,100.0,1,50.3916,0,0,10,0,1,0,0,0
125592605840,0,1323,98.2,0,11.088,0,0,5,0,0,0,0,0
325410254529,0,1770,100.0,1,3.3516,0,0,7,0,0,0,0,0
204143596963,0,539,100.0,1,8.4,1,1,7,0,1,0,0,0
265968755979,0,1222,100.0,1,4.2,1,0,7,0,0,0,0,0
374332882971,0,34,100.0,0,0.8316,0,1,7,0,1,0,0,0
185645459038,0,278,100.0,0,0.8316,1,1,7,0,1,0,0,0
314217084585,0,7175,100.0,1,8.3916,1,0,7,0,0,0,0,0
354369954509,0,79,97.9,1,11.508,0,1,7,0,1,1,0,0
295309087688,0,1192,100.0,0,58.8,0,0,7,0,0,1,0,0
304686073723,0,1135,100.0,0,46.199999999999996,0,0,5,0,0,1,0,0
325410321801,0,1770,100.0,1,3.15,0,0,7,0,0,0,0,1
314217282811,0,1,100.0,0,420.0,1,0,6,0,1,0,1,1
134307417179,0,1125,100.0,0,9.24,1,0,7,0,0,0,0,0
195448443276,0,12924,100.0,0,11.76,0,0,7,0,0,0,0,0
225230878135,0,203,100.0,1,25.191599999999998,0,0,10,0,1,0,0,0
304690353684,0,1777,100.0,0,4.2,1,0,7,0,1,0,0,0
165757381123,0,284,97.6,1,84.0,0,0,7,0,0,1,0,1
374331648347,0,913,99.7,1,12.6,1,0,10,0,0,0,0,0
165755825848,0,1182,100.0,0,1.68,1,1,10,0,1,0,0,0
175476532119,0,360,100.0,0,5.0316,0,1,5,0,0,0,0,0
304683077037,0,1827,96.5,1,46.199999999999996,0,0,7,0,1,1,0,0
374338359782,0,175,100.0,1,12.5916,1,1,7,0,0,1,0,0
225238822924,0,157,98.2,0,8.3916,1,1,7,0,0,0,0,0
285024730868,0,1057,100.0,0,8.3916,0,0,7,0,1,0,0,0
304682862594,0,185,100.0,0,12.6,0,0,7,0,1,0,0,0
374334027537,0,40,100.0,0,5.04,1,0,10,0,1,0,1,0
314214189841,0,102,100.0,0,0.8316,0,0,7,0,1,0,0,0
295311367561,0,529,100.0,0,8.4,0,0,7,0,1,0,0,0
403970002017,0,7,100.0,0,58.8,0,0,6,0,0,0,0,0
144791570795,0,17809,99.8,1,147.0,0,0,7,0,0,1,0,0
295309547690,0,142,100.0,0,10.9116,0,1,7,0,1,0,0,0
134312909852,0,856,75.0,0,0.8316,0,0,7,0,1,0,0,0
204142583626,0,148,100.0,0,2.5116,1,1,7,0,0,0,0,0
125593473073,0,288,96.2,0,16.8,0,0,7,0,1,0,0,0
204138088331,0,190,100.0,1,5.8716,0,0,7,0,1,0,0,0
255804464455,0,533,100.0,1,5.04,0,1,7,0,0,0,0,0
265966972834,0,337,100.0,0,2.0076,0,0,7,0,1,0,0,0
185646889601,0,489,99.6,0,16.8,1,1,5,0,1,0,0,0
204139976411,0,35,96.9,0,3.36,0,0,7,0,1,0,0,0
225224863036,0,17,0.0,0,42.0,1,0,9,0,1,0,0,0
204141490296,0,9168,100.0,0,7.5516,0,0,7,0,0,0,0,0
275523289852,0,362,100.0,1,11.76,0,0,7,0,1,0,0,0
265974423683,0,14,0.0,0,5.04,1,0,6,0,1,0,0,0
325408732547,0,101,100.0,0,3.3516,0,0,7,0,0,0,0,0
304690280008,0,77,100.0,0,13.44,0,0,5,0,1,0,0,0
314215161253,0,34,100.0,0,2.478,0,0,7,0,1,0,0,0
304687381197,0,1647,100.0,0,7.56,0,0,7,0,0,0,0,1
354364837574,0,0,0.0,0,8.4,0,1,6,0,1,0,0,0
354368394198,0,9,0.0,0,63.0,0,0,6,0,1,1,0,0
125596732954,0,72,100.0,1,21.0,1,0,7,0,0,0,0,0
285022969025,0,350,100.0,0,11.9385,0,0,7,0,0,0,0,0
225229852718,0,244,100.0,0,220.49370000000002,1,0,7,0,0,0,0,0
275527429484,0,2161,100.0,1,15.959999999999999,1,0,7,0,1,0,0,0
385209839689,0,89,100.0,1,7.9799999999999995,0,0,5,0,1,0,0,0
204139136677,0,382,100.0,0,16.8,0,0,7,0,0,0,0,0
155236313220,0,636,100.0,0,29.4,0,0,7,0,1,1,0,0
234758894340,0,61,100.0,0,42.0,0,1,7,0,0,0,0,0
225230201641,0,407,100.0,0,4.2,0,1,7,0,1,0,0,0
155238541143,0,1693,100.0,1,53.76,1,1,7,0,1,0,1,0
165760438051,0,1,100.0,0,0.8316,1,0,6,0,1,0,0,0
134303051652,0,17,100.0,0,11.0796,0,1,9,0,0,1,0,0
385210502072,0,5,100.0,0,24.351599999999998,0,0,4,0,0,1,0,0
185643653391,0,129,100.0,0,5.796,0,0,7,0,0,0,0,0
385209237452,0,137,100.0,0,4.1916,0,1,7,0,1,0,0,0
314217225925,0,829,100.0,1,8.4,1,0,7,0,1,0,0,0
185646726743,0,141,100.0,1,11.7516,1,1,7,0,0,0,0,0
394315537880,0,8,100.0,0,15.035999999999998,0,1,6,0,0,0,0,0
354366499977,0,3,100.0,0,12.6,0,0,6,0,1,0,0,0
364040362387,0,4,100.0,0,5.8716,1,1,6,0,1,0,0,0
175475034786,0,948,99.0,1,50.3916,1,1,10,0,0,0,0,0
185638049929,0,315,100.0,1,33.6,0,0,10,0,1,0,0,0
234765894394,0,1153,98.8,1,6.7116,0,0,5,0,1,0,0,0
285022969023,0,350,100.0,0,11.9385,0,0,7,0,0,0,0,0
285022969019,0,350,100.0,0,11.9385,0,0,7,0,0,0,0,0
