id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
364037230453,0,87,100.0,0,12.6,0,0,7,0,1,0,0,1
394320888891,0,3,100.0,0,84.0,1,0,7,0,0,0,1,1
275523277681,0,20941,100.0,1,45.36,0,1,5,0,0,0,0,1
314216936449,0,492,100.0,1,12.5916,1,0,7,0,0,0,0,1
175478457556,1,470,100.0,1,38.64,1,0,7,0,1,1,0,1
285024222035,0,20944,100.0,1,20.1768,0,1,5,0,0,0,0,1
314214305884,0,19667,98.7,1,47.04,0,0,7,0,1,0,0,1
275523036965,0,20941,100.0,1,55.44,0,1,5,0,0,0,0,1
385202447823,0,5230,100.0,1,449.4,0,1,7,0,1,0,0,1
275523064018,0,20941,100.0,1,17.404799999999998,0,1,5,0,0,0,0,1
275523286840,0,20941,100.0,1,42.84,0,1,5,0,0,0,0,1
385198953561,0,23469,99.9,1,87.1332,0,1,10,0,1,0,0,1
394320904650,0,3,100.0,0,84.0,1,0,7,0,0,0,1,1
325410587414,0,1089,100.0,0,25.158,0,0,7,0,0,0,0,1
285022940097,0,20941,100.0,1,42.84,0,1,5,0,0,0,0,1
285023188579,0,20941,100.0,1,30.24,0,1,5,0,0,0,0,1
155228808318,0,23469,99.9,1,117.8268,0,1,10,0,0,0,0,1
385198939679,0,23469,99.9,1,0.8316,0,1,10,0,0,0,0,1
285023217813,0,20941,100.0,1,13.86,0,1,5,0,0,0,0,1
134309323370,0,1333,99.5,1,125.95799999999998,0,0,7,0,1,0,0,1
285023208475,0,20941,100.0,1,54.2304,0,1,5,0,0,0,0,1
275523072201,0,20941,100.0,1,16.38,0,1,5,0,0,0,0,1
234764736676,0,173,100.0,0,42.0,0,0,7,0,1,0,0,1
295317211805,0,109,100.0,0,21.0,1,0,7,0,1,0,0,1
403972004500,0,0,0.0,0,35.28,0,1,7,0,1,0,0,1
125596935529,0,19668,98.7,1,40.3116,1,1,7,0,1,0,0,1
385198971077,0,23469,99.9,1,21.84,0,1,10,0,0,0,0,1
385198920785,0,23469,99.9,1,64.6716,0,1,10,0,0,0,0,1
155231946196,0,1180,99.5,1,41.9916,0,1,7,0,0,0,0,1
