id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
125591631172,1,2198,98.8,1,63.629999999999995,0,1,5,0,0,1,0,0
195443612547,1,2583,98.8,1,74.97,0,1,7,0,0,1,0,0
374332211157,0,123,99.2,1,11.76,0,0,7,0,1,0,0,0
275522219693,0,324,100.0,0,37.715999999999994,0,0,10,0,0,0,0,0
255805367297,0,1889,99.3,0,6.6948,0,0,7,0,0,1,0,0
204141260736,0,67,100.0,0,8.357999999999999,0,0,7,0,1,0,0,0
115590092761,0,664,100.0,0,210.0,0,1,7,0,1,0,0,0
295314855267,0,597,100.0,1,45.36,0,0,5,0,1,0,0,0
275523583845,0,2429,100.0,0,10.877999999999998,0,1,7,0,0,0,0,0
225231281448,0,1932,99.2,1,15.111599999999997,0,0,7,0,1,0,0,0
175471033796,1,1753,99.7,1,55.062,0,1,7,0,0,1,1,0
144789238711,0,122,100.0,0,8.3916,0,1,7,0,1,0,0,0
304682459006,1,2384,99.2,1,35.49,0,1,7,0,0,0,0,0
115583554893,0,194,100.0,1,4.1916,0,0,10,0,1,0,0,0
275527210021,1,238733,99.7,1,12.5916,0,0,5,0,1,0,0,0
285020131473,0,37,97.3,0,42.0,0,1,10,0,1,0,0,0
394320324430,0,1,100.0,0,24.36,1,1,7,0,1,0,0,0
125596872583,0,85,100.0,0,25.2,1,1,7,0,1,1,0,0
204137038956,0,1621,100.0,1,33.5916,0,1,7,0,1,1,0,0
255802600796,0,210,100.0,0,205.79999999999998,0,1,7,0,1,0,0,0
155232696975,0,328,100.0,0,24.779999999999998,0,0,7,0,1,0,0,0
125589010112,0,397,97.4,1,8.82,0,0,7,0,0,0,0,0
195453374488,0,963,99.3,0,25.2,1,1,7,1,0,0,0,0
275524557884,0,469,100.0,0,74.75999999999999,0,0,7,0,1,0,0,0
385214849306,0,14,100.0,0,0.8316,1,1,7,0,1,0,0,0
385208594903,0,40,100.0,0,16.8,0,0,7,0,1,0,0,0
325409867101,0,25,0.0,0,5.04,0,0,7,0,1,1,0,0
125590017084,0,127,100.0,1,0.84,0,1,7,0,1,0,0,0
265967276167,0,592,100.0,0,63.0,0,1,5,0,1,0,0,0
265966954268,0,1603,100.0,0,20.9916,0,0,7,0,1,0,0,0
275521146084,0,839,100.0,0,41.9916,0,1,7,0,1,0,0,0
285022195616,0,131,100.0,0,5.88,0,1,7,0,0,0,0,1
144793395951,0,281,100.0,0,6.72,0,0,7,0,1,0,0,0
295309613819,0,13,100.0,0,43.931999999999995,0,1,7,0,0,0,1,0
144796502852,0,10,100.0,0,42.0,1,1,6,0,1,0,0,0
175475661833,0,949,100.0,0,12.5916,0,0,7,0,1,0,0,0
175478813378,0,503,100.0,0,6.72,1,1,7,0,0,0,0,0
354369794446,0,2800,99.3,1,16.8,0,0,7,0,0,0,0,0
234759809198,0,1275,100.0,0,8.4,0,0,7,0,0,0,0,0
144790792530,0,269,100.0,0,21.0,1,1,10,0,1,0,0,0
